Date,Train_ID,Kilometers_Run,Issues_Reported
2025-06-25,HMRL-46,698,0
2025-06-25,HMRL-28,642,0
2025-06-25,HMRL-25,667,0
2025-06-25,HMRL-29,575,0
2025-06-25,HMRL-57,595,0
2025-06-25,HMRL-26,528,0
2025-06-25,HMRL-21,507,0
2025-06-25,HMRL-19,688,0
2025-06-25,HMRL-42,593,0
2025-06-25,HMRL-01,502,0
2025-06-25,HMRL-52,540,0
2025-06-25,HMRL-15,595,0
2025-06-25,HMRL-41,626,0
2025-06-25,HMRL-12,568,0
2025-06-25,HMRL-18,532,0
2025-06-25,HMRL-11,587,0
2025-06-25,HMRL-58,650,0
2025-06-25,HMRL-08,678,0
2025-06-25,HMRL-27,611,0
2025-06-25,HMRL-37,581,0
2025-06-25,HMRL-44,652,0
2025-06-25,HMRL-47,602,0
2025-06-25,HMRL-22,610,0
2025-06-25,HMRL-39,547,0
2025-06-25,HMRL-43,588,0
2025-06-25,HMRL-33,694,0
2025-06-25,HMRL-54,693,0
2025-06-25,HMRL-30,592,0
2025-06-25,HMRL-03,621,0
2025-06-25,HMRL-35,564,0
2025-06-25,HMRL-38,555,3
2025-06-25,HMRL-36,616,0
2025-06-25,HMRL-49,568,0
2025-06-25,HMRL-45,564,0
2025-06-25,HMRL-32,585,0
2025-06-25,HMRL-31,505,0
2025-06-25,HMRL-50,659,0
2025-06-25,HMRL-17,608,0
2025-06-25,HMRL-02,528,0
2025-06-25,HMRL-34,568,0
2025-06-24,HMRL-26,641,0
2025-06-24,HMRL-18,665,0
2025-06-24,HMRL-44,687,0
2025-06-24,HMRL-25,534,0
2025-06-24,HMRL-05,631,0
2025-06-24,HMRL-21,693,0
2025-06-24,HMRL-10,563,0
2025-06-24,HMRL-45,504,0
2025-06-24,HMRL-52,638,0
2025-06-24,HMRL-28,655,0
2025-06-24,HMRL-50,584,0
2025-06-24,HMRL-22,630,0
2025-06-24,HMRL-16,504,0
2025-06-24,HMRL-54,572,0
2025-06-24,HMRL-47,506,0
2025-06-24,HMRL-09,508,0
2025-06-24,HMRL-58,689,0
2025-06-24,HMRL-17,684,0
2025-06-24,HMRL-29,586,0
2025-06-24,HMRL-03,681,0
2025-06-24,HMRL-33,664,0
2025-06-24,HMRL-07,668,0
2025-06-24,HMRL-01,651,0
2025-06-24,HMRL-39,662,0
2025-06-24,HMRL-59,527,0
2025-06-24,HMRL-34,517,0
2025-06-24,HMRL-37,679,0
2025-06-24,HMRL-11,577,0
2025-06-24,HMRL-42,535,0
2025-06-24,HMRL-41,519,0
2025-06-24,HMRL-20,574,0
2025-06-24,HMRL-36,614,0
2025-06-24,HMRL-32,698,0
2025-06-24,HMRL-53,629,0
2025-06-24,HMRL-02,680,0
2025-06-24,HMRL-57,686,0
2025-06-24,HMRL-51,634,0
2025-06-24,HMRL-30,601,0
2025-06-24,HMRL-49,513,0
2025-06-24,HMRL-27,568,0
2025-06-24,HMRL-08,643,0
2025-06-24,HMRL-15,567,0
2025-06-24,HMRL-46,676,0
2025-06-23,HMRL-55,569,0
2025-06-23,HMRL-12,635,0
2025-06-23,HMRL-25,685,0
2025-06-23,HMRL-01,644,0
2025-06-23,HMRL-56,548,0
2025-06-23,HMRL-38,533,0
2025-06-23,HMRL-10,557,3
2025-06-23,HMRL-57,569,0
2025-06-23,HMRL-16,641,0
2025-06-23,HMRL-15,598,0
2025-06-23,HMRL-06,547,0
2025-06-23,HMRL-47,555,0
2025-06-23,HMRL-17,645,0
2025-06-23,HMRL-28,699,0
2025-06-23,HMRL-24,564,0
2025-06-23,HMRL-27,601,0
2025-06-23,HMRL-44,690,0
2025-06-23,HMRL-23,629,0
2025-06-23,HMRL-32,562,0
2025-06-23,HMRL-08,509,0
2025-06-23,HMRL-45,594,0
2025-06-23,HMRL-26,571,0
2025-06-23,HMRL-43,672,0
2025-06-23,HMRL-42,631,0
2025-06-23,HMRL-33,644,0
2025-06-23,HMRL-07,630,0
2025-06-23,HMRL-14,544,0
2025-06-23,HMRL-02,595,0
2025-06-23,HMRL-19,550,0
2025-06-23,HMRL-37,670,0
2025-06-23,HMRL-20,606,0
2025-06-23,HMRL-59,617,0
2025-06-23,HMRL-49,541,0
2025-06-23,HMRL-36,606,0
2025-06-23,HMRL-54,521,0
2025-06-23,HMRL-41,620,0
2025-06-23,HMRL-48,565,0
2025-06-23,HMRL-31,552,0
2025-06-23,HMRL-22,655,0
2025-06-23,HMRL-13,588,0
2025-06-23,HMRL-39,662,0
2025-06-23,HMRL-04,643,0
2025-06-23,HMRL-21,699,0
2025-06-22,HMRL-58,435,0
2025-06-22,HMRL-51,469,0
2025-06-22,HMRL-53,419,0
2025-06-22,HMRL-55,463,0
2025-06-22,HMRL-57,463,0
2025-06-22,HMRL-09,490,0
2025-06-22,HMRL-33,423,0
2025-06-22,HMRL-02,334,0
2025-06-22,HMRL-06,482,0
2025-06-22,HMRL-30,320,0
2025-06-22,HMRL-32,315,0
2025-06-22,HMRL-52,441,0
2025-06-22,HMRL-44,364,0
2025-06-22,HMRL-60,419,0
2025-06-22,HMRL-27,344,0
2025-06-22,HMRL-56,321,0
2025-06-22,HMRL-37,414,0
2025-06-22,HMRL-19,421,0
2025-06-22,HMRL-24,492,0
2025-06-22,HMRL-47,356,0
2025-06-22,HMRL-45,491,0
2025-06-22,HMRL-25,336,0
2025-06-22,HMRL-48,354,0
2025-06-22,HMRL-43,457,0
2025-06-22,HMRL-18,367,0
2025-06-22,HMRL-59,495,0
2025-06-22,HMRL-15,415,0
2025-06-22,HMRL-42,416,0
2025-06-22,HMRL-14,392,0
2025-06-22,HMRL-40,386,3
2025-06-22,HMRL-04,468,0
2025-06-22,HMRL-29,434,0
2025-06-22,HMRL-46,347,2
2025-06-22,HMRL-21,372,0
2025-06-22,HMRL-10,410,0
2025-06-22,HMRL-23,358,0
2025-06-22,HMRL-08,348,0
2025-06-22,HMRL-20,449,0
2025-06-22,HMRL-03,482,0
2025-06-22,HMRL-01,425,0
2025-06-22,HMRL-07,429,0
2025-06-22,HMRL-49,345,0
2025-06-22,HMRL-54,304,0
2025-06-22,HMRL-35,470,0
2025-06-21,HMRL-58,445,0
2025-06-21,HMRL-45,411,0
2025-06-21,HMRL-41,406,0
2025-06-21,HMRL-59,320,0
2025-06-21,HMRL-38,446,0
2025-06-21,HMRL-50,483,0
2025-06-21,HMRL-36,463,0
2025-06-21,HMRL-16,449,0
2025-06-21,HMRL-24,316,0
2025-06-21,HMRL-43,443,0
2025-06-21,HMRL-33,412,0
2025-06-21,HMRL-39,461,0
2025-06-21,HMRL-20,461,0
2025-06-21,HMRL-29,417,0
2025-06-21,HMRL-31,424,0
2025-06-21,HMRL-04,335,0
2025-06-21,HMRL-25,350,0
2025-06-21,HMRL-37,500,0
2025-06-21,HMRL-53,390,0
2025-06-21,HMRL-56,444,0
2025-06-21,HMRL-12,426,0
2025-06-21,HMRL-34,445,0
2025-06-21,HMRL-22,460,0
2025-06-21,HMRL-42,334,0
2025-06-21,HMRL-09,465,0
2025-06-21,HMRL-57,307,0
2025-06-21,HMRL-10,365,0
2025-06-21,HMRL-21,404,0
2025-06-21,HMRL-48,452,0
2025-06-21,HMRL-14,321,0
2025-06-21,HMRL-03,382,0
2025-06-21,HMRL-28,327,0
2025-06-21,HMRL-46,449,0
2025-06-21,HMRL-23,494,0
2025-06-21,HMRL-60,413,0
2025-06-21,HMRL-27,478,0
2025-06-21,HMRL-55,303,0
2025-06-21,HMRL-51,302,0
2025-06-21,HMRL-19,390,0
2025-06-21,HMRL-49,423,0
2025-06-21,HMRL-47,369,0
2025-06-21,HMRL-15,344,0
2025-06-21,HMRL-26,472,0
2025-06-21,HMRL-17,375,0
2025-06-21,HMRL-30,484,0
2025-06-21,HMRL-54,400,0
2025-06-21,HMRL-13,480,0
2025-06-20,HMRL-53,665,0
2025-06-20,HMRL-34,653,0
2025-06-20,HMRL-13,622,2
2025-06-20,HMRL-55,660,0
2025-06-20,HMRL-03,630,1
2025-06-20,HMRL-23,521,0
2025-06-20,HMRL-08,647,0
2025-06-20,HMRL-30,623,0
2025-06-20,HMRL-54,600,0
2025-06-20,HMRL-38,681,0
2025-06-20,HMRL-60,654,0
2025-06-20,HMRL-10,671,0
2025-06-20,HMRL-48,538,0
2025-06-20,HMRL-22,691,0
2025-06-20,HMRL-05,543,0
2025-06-20,HMRL-12,558,0
2025-06-20,HMRL-42,608,0
2025-06-20,HMRL-14,562,0
2025-06-20,HMRL-17,688,0
2025-06-20,HMRL-43,693,0
2025-06-20,HMRL-16,646,0
2025-06-20,HMRL-21,536,0
2025-06-20,HMRL-15,583,0
2025-06-20,HMRL-28,686,0
2025-06-20,HMRL-50,597,0
2025-06-20,HMRL-24,581,0
2025-06-20,HMRL-29,621,0
2025-06-20,HMRL-31,694,0
2025-06-20,HMRL-32,627,0
2025-06-20,HMRL-51,676,0
2025-06-20,HMRL-07,652,0
2025-06-20,HMRL-09,618,0
2025-06-20,HMRL-35,568,0
2025-06-20,HMRL-26,606,0
2025-06-20,HMRL-46,518,0
2025-06-20,HMRL-58,596,0
2025-06-20,HMRL-11,663,0
2025-06-20,HMRL-18,552,0
2025-06-20,HMRL-40,671,0
2025-06-20,HMRL-37,527,0
2025-06-20,HMRL-02,601,0
2025-06-20,HMRL-36,612,0
2025-06-20,HMRL-56,678,0
2025-06-20,HMRL-01,557,0
2025-06-20,HMRL-49,695,0
2025-06-20,HMRL-45,661,0
2025-06-19,HMRL-26,541,0
2025-06-19,HMRL-57,652,0
2025-06-19,HMRL-60,691,0
2025-06-19,HMRL-14,612,0
2025-06-19,HMRL-02,678,0
2025-06-19,HMRL-04,632,0
2025-06-19,HMRL-42,682,0
2025-06-19,HMRL-58,621,0
2025-06-19,HMRL-13,650,0
2025-06-19,HMRL-25,598,0
2025-06-19,HMRL-10,653,0
2025-06-19,HMRL-46,583,0
2025-06-19,HMRL-08,640,0
2025-06-19,HMRL-55,622,0
2025-06-19,HMRL-23,646,0
2025-06-19,HMRL-44,698,0
2025-06-19,HMRL-05,526,0
2025-06-19,HMRL-51,532,0
2025-06-19,HMRL-17,646,0
2025-06-19,HMRL-47,567,0
2025-06-19,HMRL-29,540,0
2025-06-19,HMRL-33,639,0
2025-06-19,HMRL-30,573,0
2025-06-19,HMRL-41,521,0
2025-06-19,HMRL-20,689,0
2025-06-19,HMRL-39,517,0
2025-06-19,HMRL-07,544,0
2025-06-19,HMRL-06,665,0
2025-06-19,HMRL-59,684,0
2025-06-19,HMRL-24,605,0
2025-06-19,HMRL-21,621,0
2025-06-19,HMRL-12,593,0
2025-06-19,HMRL-43,653,0
2025-06-19,HMRL-28,556,0
2025-06-19,HMRL-34,592,0
2025-06-19,HMRL-49,676,0
2025-06-19,HMRL-31,642,0
2025-06-19,HMRL-16,506,0
2025-06-19,HMRL-38,611,0
2025-06-19,HMRL-22,700,0
2025-06-19,HMRL-48,696,0
2025-06-19,HMRL-32,699,0
2025-06-19,HMRL-40,545,0
2025-06-19,HMRL-35,557,0
2025-06-19,HMRL-27,591,0
2025-06-19,HMRL-15,639,0
2025-06-19,HMRL-11,634,0
2025-06-18,HMRL-24,689,0
2025-06-18,HMRL-47,589,0
2025-06-18,HMRL-58,691,0
2025-06-18,HMRL-13,638,0
2025-06-18,HMRL-23,503,0
2025-06-18,HMRL-52,502,0
2025-06-18,HMRL-39,643,0
2025-06-18,HMRL-42,642,0
2025-06-18,HMRL-27,607,0
2025-06-18,HMRL-20,625,0
2025-06-18,HMRL-32,566,0
2025-06-18,HMRL-11,611,0
2025-06-18,HMRL-55,636,0
2025-06-18,HMRL-34,686,0
2025-06-18,HMRL-43,609,0
2025-06-18,HMRL-51,598,0
2025-06-18,HMRL-50,575,0
2025-06-18,HMRL-18,584,0
2025-06-18,HMRL-48,556,0
2025-06-18,HMRL-46,613,0
2025-06-18,HMRL-60,690,0
2025-06-18,HMRL-21,558,0
2025-06-18,HMRL-03,622,0
2025-06-18,HMRL-30,537,0
2025-06-18,HMRL-10,677,0
2025-06-18,HMRL-59,543,0
2025-06-18,HMRL-16,657,0
2025-06-18,HMRL-07,588,0
2025-06-18,HMRL-01,574,0
2025-06-18,HMRL-37,663,0
2025-06-18,HMRL-04,573,0
2025-06-18,HMRL-41,512,0
2025-06-18,HMRL-12,542,0
2025-06-18,HMRL-40,574,2
2025-06-18,HMRL-22,500,0
2025-06-18,HMRL-02,533,0
2025-06-18,HMRL-17,506,0
2025-06-18,HMRL-29,664,0
2025-06-18,HMRL-25,541,0
2025-06-18,HMRL-56,569,0
2025-06-18,HMRL-35,650,0
2025-06-18,HMRL-49,560,0
2025-06-18,HMRL-57,604,0
2025-06-17,HMRL-49,622,0
2025-06-17,HMRL-48,622,0
2025-06-17,HMRL-21,560,0
2025-06-17,HMRL-38,540,0
2025-06-17,HMRL-08,570,0
2025-06-17,HMRL-39,613,0
2025-06-17,HMRL-36,518,0
2025-06-17,HMRL-06,658,0
2025-06-17,HMRL-29,644,0
2025-06-17,HMRL-60,620,0
2025-06-17,HMRL-20,626,0
2025-06-17,HMRL-32,671,0
2025-06-17,HMRL-47,556,0
2025-06-17,HMRL-15,547,0
2025-06-17,HMRL-25,510,0
2025-06-17,HMRL-28,507,0
2025-06-17,HMRL-24,582,0
2025-06-17,HMRL-14,581,0
2025-06-17,HMRL-40,689,0
2025-06-17,HMRL-52,558,0
2025-06-17,HMRL-34,640,0
2025-06-17,HMRL-42,508,0
2025-06-17,HMRL-23,645,0
2025-06-17,HMRL-55,577,0
2025-06-17,HMRL-41,574,0
2025-06-17,HMRL-50,668,0
2025-06-17,HMRL-33,620,0
2025-06-17,HMRL-57,534,0
2025-06-17,HMRL-44,559,0
2025-06-17,HMRL-59,514,0
2025-06-17,HMRL-04,695,0
2025-06-17,HMRL-56,560,0
2025-06-17,HMRL-30,549,0
2025-06-17,HMRL-26,594,0
2025-06-17,HMRL-58,620,0
2025-06-17,HMRL-35,649,0
2025-06-17,HMRL-18,505,0
2025-06-17,HMRL-09,540,0
2025-06-17,HMRL-37,686,0
2025-06-17,HMRL-22,652,0
2025-06-17,HMRL-46,500,0
2025-06-17,HMRL-13,643,0
2025-06-17,HMRL-03,661,0
2025-06-17,HMRL-43,620,0
2025-06-17,HMRL-54,641,0
2025-06-17,HMRL-17,679,0
2025-06-17,HMRL-10,548,0
2025-06-17,HMRL-53,608,0
2025-06-17,HMRL-51,650,0
2025-06-17,HMRL-19,616,0
2025-06-16,HMRL-47,659,0
2025-06-16,HMRL-16,520,0
2025-06-16,HMRL-56,608,0
2025-06-16,HMRL-28,517,0
2025-06-16,HMRL-55,581,0
2025-06-16,HMRL-25,641,0
2025-06-16,HMRL-27,685,0
2025-06-16,HMRL-02,613,0
2025-06-16,HMRL-37,663,0
2025-06-16,HMRL-32,523,0
2025-06-16,HMRL-43,651,0
2025-06-16,HMRL-52,641,0
2025-06-16,HMRL-51,508,0
2025-06-16,HMRL-33,671,0
2025-06-16,HMRL-21,501,0
2025-06-16,HMRL-22,682,0
2025-06-16,HMRL-01,551,0
2025-06-16,HMRL-04,500,0
2025-06-16,HMRL-42,689,0
2025-06-16,HMRL-19,658,0
2025-06-16,HMRL-18,536,0
2025-06-16,HMRL-24,555,0
2025-06-16,HMRL-03,594,0
2025-06-16,HMRL-29,678,0
2025-06-16,HMRL-09,589,0
2025-06-16,HMRL-26,511,0
2025-06-16,HMRL-11,606,0
2025-06-16,HMRL-53,516,0
2025-06-16,HMRL-06,636,0
2025-06-16,HMRL-44,599,0
2025-06-16,HMRL-30,641,0
2025-06-16,HMRL-15,507,0
2025-06-16,HMRL-20,546,0
2025-06-16,HMRL-08,633,0
2025-06-16,HMRL-23,557,0
2025-06-16,HMRL-48,642,0
2025-06-16,HMRL-35,528,0
2025-06-16,HMRL-05,685,0
2025-06-16,HMRL-13,579,0
2025-06-16,HMRL-12,622,0
2025-06-16,HMRL-39,609,0
2025-06-16,HMRL-49,644,2
2025-06-16,HMRL-17,595,0
2025-06-16,HMRL-58,508,0
2025-06-16,HMRL-46,566,0
2025-06-16,HMRL-57,628,0
2025-06-16,HMRL-07,608,0
2025-06-16,HMRL-50,695,0
2025-06-16,HMRL-31,531,0
2025-06-16,HMRL-40,541,0
2025-06-15,HMRL-28,424,0
2025-06-15,HMRL-22,493,0
2025-06-15,HMRL-43,420,0
2025-06-15,HMRL-27,311,0
2025-06-15,HMRL-03,339,0
2025-06-15,HMRL-26,329,0
2025-06-15,HMRL-31,394,0
2025-06-15,HMRL-54,495,0
2025-06-15,HMRL-24,362,0
2025-06-15,HMRL-23,397,0
2025-06-15,HMRL-37,409,0
2025-06-15,HMRL-51,329,0
2025-06-15,HMRL-29,461,0
2025-06-15,HMRL-16,411,0
2025-06-15,HMRL-21,304,0
2025-06-15,HMRL-19,412,0
2025-06-15,HMRL-07,391,0
2025-06-15,HMRL-01,379,0
2025-06-15,HMRL-46,377,0
2025-06-15,HMRL-41,450,0
2025-06-15,HMRL-48,460,0
2025-06-15,HMRL-53,403,0
2025-06-15,HMRL-09,446,0
2025-06-15,HMRL-49,309,0
2025-06-15,HMRL-58,398,0
2025-06-15,HMRL-45,378,0
2025-06-15,HMRL-56,385,0
2025-06-15,HMRL-12,389,0
2025-06-15,HMRL-59,466,0
2025-06-15,HMRL-50,310,0
2025-06-15,HMRL-57,357,0
2025-06-15,HMRL-55,400,0
2025-06-15,HMRL-52,355,0
2025-06-15,HMRL-18,424,0
2025-06-15,HMRL-42,342,0
2025-06-15,HMRL-20,383,0
2025-06-15,HMRL-60,490,0
2025-06-15,HMRL-17,309,0
2025-06-15,HMRL-30,356,0
2025-06-15,HMRL-34,316,0
2025-06-15,HMRL-36,497,0
2025-06-15,HMRL-32,464,0
2025-06-15,HMRL-11,366,0
2025-06-15,HMRL-35,462,0
2025-06-15,HMRL-15,456,0
2025-06-15,HMRL-40,481,0
2025-06-15,HMRL-04,479,0
2025-06-15,HMRL-06,455,0
2025-06-14,HMRL-17,304,0
2025-06-14,HMRL-23,460,0
2025-06-14,HMRL-14,397,0
2025-06-14,HMRL-38,473,0
2025-06-14,HMRL-46,324,0
2025-06-14,HMRL-36,325,0
2025-06-14,HMRL-02,383,0
2025-06-14,HMRL-18,404,0
2025-06-14,HMRL-45,339,0
2025-06-14,HMRL-47,359,0
2025-06-14,HMRL-55,389,0
2025-06-14,HMRL-49,327,0
2025-06-14,HMRL-35,403,0
2025-06-14,HMRL-27,415,0
2025-06-14,HMRL-32,497,0
2025-06-14,HMRL-41,493,0
2025-06-14,HMRL-11,449,0
2025-06-14,HMRL-21,427,0
2025-06-14,HMRL-07,463,0
2025-06-14,HMRL-20,379,0
2025-06-14,HMRL-01,393,0
2025-06-14,HMRL-37,444,0
2025-06-14,HMRL-25,457,0
2025-06-14,HMRL-08,330,0
2025-06-14,HMRL-29,359,0
2025-06-14,HMRL-04,322,0
2025-06-14,HMRL-33,498,0
2025-06-14,HMRL-50,408,0
2025-06-14,HMRL-58,397,0
2025-06-14,HMRL-03,321,0
2025-06-14,HMRL-16,497,0
2025-06-14,HMRL-51,322,0
2025-06-14,HMRL-40,385,0
2025-06-14,HMRL-19,496,0
2025-06-14,HMRL-60,347,0
2025-06-14,HMRL-48,372,0
2025-06-14,HMRL-13,474,0
2025-06-14,HMRL-56,489,0
2025-06-14,HMRL-53,453,0
2025-06-14,HMRL-22,406,0
2025-06-14,HMRL-57,373,0
2025-06-14,HMRL-39,394,0
2025-06-13,HMRL-54,677,0
2025-06-13,HMRL-15,590,0
2025-06-13,HMRL-47,539,0
2025-06-13,HMRL-53,587,0
2025-06-13,HMRL-30,642,0
2025-06-13,HMRL-36,610,0
2025-06-13,HMRL-03,522,0
2025-06-13,HMRL-17,565,0
2025-06-13,HMRL-39,676,0
2025-06-13,HMRL-33,518,0
2025-06-13,HMRL-32,647,0
2025-06-13,HMRL-28,569,0
2025-06-13,HMRL-09,660,0
2025-06-13,HMRL-02,536,0
2025-06-13,HMRL-52,586,0
2025-06-13,HMRL-13,638,0
2025-06-13,HMRL-55,515,0
2025-06-13,HMRL-45,570,0
2025-06-13,HMRL-29,634,0
2025-06-13,HMRL-16,678,0
2025-06-13,HMRL-46,518,0
2025-06-13,HMRL-26,548,0
2025-06-13,HMRL-21,508,0
2025-06-13,HMRL-11,547,0
2025-06-13,HMRL-20,554,0
2025-06-13,HMRL-12,526,0
2025-06-13,HMRL-31,563,0
2025-06-13,HMRL-27,620,0
2025-06-13,HMRL-01,563,0
2025-06-13,HMRL-23,604,0
2025-06-13,HMRL-40,614,0
2025-06-13,HMRL-41,609,0
2025-06-13,HMRL-10,611,0
2025-06-13,HMRL-22,585,0
2025-06-13,HMRL-51,630,0
2025-06-13,HMRL-04,648,0
2025-06-13,HMRL-49,574,0
2025-06-13,HMRL-14,637,0
2025-06-13,HMRL-48,663,0
2025-06-13,HMRL-56,692,0
2025-06-13,HMRL-50,675,0
2025-06-13,HMRL-06,647,0
2025-06-13,HMRL-34,655,0
2025-06-12,HMRL-13,510,0
2025-06-12,HMRL-27,641,0
2025-06-12,HMRL-32,556,0
2025-06-12,HMRL-23,526,0
2025-06-12,HMRL-41,670,0
2025-06-12,HMRL-58,686,0
2025-06-12,HMRL-11,601,0
2025-06-12,HMRL-47,638,0
2025-06-12,HMRL-49,540,0
2025-06-12,HMRL-26,534,0
2025-06-12,HMRL-59,530,0
2025-06-12,HMRL-33,556,0
2025-06-12,HMRL-17,677,0
2025-06-12,HMRL-46,657,0
2025-06-12,HMRL-39,593,0
2025-06-12,HMRL-01,518,0
2025-06-12,HMRL-44,570,0
2025-06-12,HMRL-22,671,0
2025-06-12,HMRL-15,644,0
2025-06-12,HMRL-51,524,0
2025-06-12,HMRL-28,562,0
2025-06-12,HMRL-29,522,0
2025-06-12,HMRL-52,648,0
2025-06-12,HMRL-14,505,0
2025-06-12,HMRL-12,698,0
2025-06-12,HMRL-03,628,0
2025-06-12,HMRL-60,546,0
2025-06-12,HMRL-05,597,0
2025-06-12,HMRL-56,574,0
2025-06-12,HMRL-04,536,0
2025-06-12,HMRL-53,667,0
2025-06-12,HMRL-57,536,0
2025-06-12,HMRL-30,626,0
2025-06-12,HMRL-25,654,0
2025-06-12,HMRL-07,586,0
2025-06-12,HMRL-31,700,0
2025-06-12,HMRL-16,678,0
2025-06-12,HMRL-42,609,0
2025-06-12,HMRL-20,525,0
2025-06-12,HMRL-45,698,0
2025-06-12,HMRL-54,511,0
2025-06-12,HMRL-08,532,0
2025-06-12,HMRL-10,508,1
2025-06-11,HMRL-60,587,0
2025-06-11,HMRL-42,689,0
2025-06-11,HMRL-02,545,0
2025-06-11,HMRL-26,510,0
2025-06-11,HMRL-09,661,0
2025-06-11,HMRL-46,666,0
2025-06-11,HMRL-40,626,0
2025-06-11,HMRL-34,583,0
2025-06-11,HMRL-05,614,0
2025-06-11,HMRL-03,683,0
2025-06-11,HMRL-37,635,0
2025-06-11,HMRL-54,516,0
2025-06-11,HMRL-31,618,0
2025-06-11,HMRL-59,530,0
2025-06-11,HMRL-23,544,0
2025-06-11,HMRL-12,700,0
2025-06-11,HMRL-28,544,0
2025-06-11,HMRL-53,616,0
2025-06-11,HMRL-57,544,0
2025-06-11,HMRL-27,583,0
2025-06-11,HMRL-24,528,0
2025-06-11,HMRL-04,671,0
2025-06-11,HMRL-35,563,0
2025-06-11,HMRL-14,575,0
2025-06-11,HMRL-41,594,0
2025-06-11,HMRL-06,664,0
2025-06-11,HMRL-47,579,0
2025-06-11,HMRL-11,568,0
2025-06-11,HMRL-08,513,1
2025-06-11,HMRL-10,646,0
2025-06-11,HMRL-58,569,0
2025-06-11,HMRL-15,555,0
2025-06-11,HMRL-32,653,0
2025-06-11,HMRL-16,561,0
2025-06-11,HMRL-07,589,0
2025-06-11,HMRL-30,663,0
2025-06-11,HMRL-17,665,1
2025-06-11,HMRL-22,586,0
2025-06-11,HMRL-29,638,0
2025-06-11,HMRL-51,509,1
2025-06-11,HMRL-56,691,0
2025-06-11,HMRL-43,508,0
2025-06-11,HMRL-01,513,0
2025-06-11,HMRL-19,529,0
2025-06-11,HMRL-18,537,1
2025-06-11,HMRL-48,558,0
2025-06-11,HMRL-21,650,0
2025-06-11,HMRL-36,500,0
2025-06-11,HMRL-13,553,0
2025-06-10,HMRL-44,621,0
2025-06-10,HMRL-27,654,0
2025-06-10,HMRL-38,575,0
2025-06-10,HMRL-59,689,0
2025-06-10,HMRL-17,585,0
2025-06-10,HMRL-02,654,0
2025-06-10,HMRL-08,646,0
2025-06-10,HMRL-04,641,2
2025-06-10,HMRL-06,502,1
2025-06-10,HMRL-20,585,0
2025-06-10,HMRL-26,612,0
2025-06-10,HMRL-55,559,0
2025-06-10,HMRL-52,540,0
2025-06-10,HMRL-40,557,0
2025-06-10,HMRL-60,594,1
2025-06-10,HMRL-13,561,0
2025-06-10,HMRL-14,567,0
2025-06-10,HMRL-21,666,0
2025-06-10,HMRL-12,538,0
2025-06-10,HMRL-01,634,0
2025-06-10,HMRL-28,596,0
2025-06-10,HMRL-11,525,0
2025-06-10,HMRL-42,690,0
2025-06-10,HMRL-25,543,0
2025-06-10,HMRL-53,542,0
2025-06-10,HMRL-46,593,0
2025-06-10,HMRL-05,612,0
2025-06-10,HMRL-37,520,0
2025-06-10,HMRL-18,648,0
2025-06-10,HMRL-34,627,0
2025-06-10,HMRL-33,538,0
2025-06-10,HMRL-45,626,0
2025-06-10,HMRL-29,659,0
2025-06-10,HMRL-57,626,0
2025-06-10,HMRL-54,673,0
2025-06-10,HMRL-50,541,0
2025-06-10,HMRL-36,531,0
2025-06-10,HMRL-47,618,0
2025-06-10,HMRL-24,633,0
2025-06-10,HMRL-10,634,0
2025-06-10,HMRL-49,682,0
2025-06-10,HMRL-32,686,0
2025-06-10,HMRL-31,563,0
2025-06-10,HMRL-07,527,0
2025-06-10,HMRL-22,529,0
2025-06-10,HMRL-41,685,0
2025-06-10,HMRL-51,540,0
2025-06-09,HMRL-20,554,0
2025-06-09,HMRL-24,523,0
2025-06-09,HMRL-57,633,0
2025-06-09,HMRL-60,666,0
2025-06-09,HMRL-27,562,0
2025-06-09,HMRL-29,620,0
2025-06-09,HMRL-14,591,0
2025-06-09,HMRL-05,608,0
2025-06-09,HMRL-44,507,0
2025-06-09,HMRL-54,698,0
2025-06-09,HMRL-55,688,0
2025-06-09,HMRL-53,574,0
2025-06-09,HMRL-48,699,0
2025-06-09,HMRL-31,514,0
2025-06-09,HMRL-46,612,0
2025-06-09,HMRL-17,538,0
2025-06-09,HMRL-06,519,0
2025-06-09,HMRL-37,571,0
2025-06-09,HMRL-01,695,0
2025-06-09,HMRL-56,577,0
2025-06-09,HMRL-26,681,0
2025-06-09,HMRL-39,517,0
2025-06-09,HMRL-21,564,0
2025-06-09,HMRL-58,621,0
2025-06-09,HMRL-38,574,0
2025-06-09,HMRL-04,611,0
2025-06-09,HMRL-23,692,0
2025-06-09,HMRL-47,532,0
2025-06-09,HMRL-42,515,0
2025-06-09,HMRL-07,575,0
2025-06-09,HMRL-09,518,0
2025-06-09,HMRL-32,608,0
2025-06-09,HMRL-35,566,0
2025-06-09,HMRL-36,557,0
2025-06-09,HMRL-40,652,0
2025-06-09,HMRL-03,525,0
2025-06-09,HMRL-16,586,0
2025-06-09,HMRL-13,560,0
2025-06-09,HMRL-25,676,0
2025-06-09,HMRL-15,581,0
2025-06-09,HMRL-50,692,0
2025-06-09,HMRL-34,608,0
2025-06-09,HMRL-28,548,0
2025-06-09,HMRL-33,559,0
2025-06-09,HMRL-02,610,0
2025-06-09,HMRL-59,569,0
2025-06-09,HMRL-41,580,0
2025-06-09,HMRL-11,582,0
2025-06-09,HMRL-22,573,0
2025-06-09,HMRL-08,676,0
2025-06-08,HMRL-60,357,0
